"","Selection_Scheme","Test_Case_Number","Population_Size","Pass_Probability","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"29","tournament_4","10","100","0_1","0.0119238752","0.0092909334","0.0089958192","0.0113618417","0.0107666895","0.0108386608","0.0108687018","0.0089356668","0.01117416","0.0109451105","0.0095006814","0.0100375924","0.0095121085","0.008423182","0.0132299746","0.010049751","0.009647569","0.0074458741","0.0114335675","0.0090367752","0.0127964425","0.011115975","0.0104673501","0.0088083105","0.0102677488","0.0097670832","0.0112404741","0.0078364526","0.0091108576","0.0099698409","0.0078318335","0.0092586677","0.0107934574","0.0103565371","0.0099905049","0.0088793495","0.010739651","0.0093232269","0.0124390259","0.0114567354","0.0109888921","0.0105485137","0.00827496","0.0113683494","0.0104784346","0.0120382049","0.0099892668","0.0104360576","0.0104266074","0.011738926","0.0120713828","0.0092884478","0.0093010241","0.0103429268","0.0101955818","0.0088462083","0.0102967005","0.0099525315","0.0087664661","0.0124436575","0.010386333","0.0093545987","0.0094210087","0.0096448328","0.0078516487","0.0093993499","0.0100966914","0.0075273814","0.0098221333","0.0083039248","0.0112233095","0.0120616239","0.0103290902","0.0106446583","0.0098810463","0.0113007904","0.0089534352","0.0113910237","0.0097919593","0.0106560729","0.0079904842","0.0105995339","0.0115546895","0.0095970382","0.0094790578","0.0089642297","0.0097389749","0.0112865731","0.0098225843","0.0095398256","0.0089686089","0.0089529778","0.0089606928","0.0089619734","0.0089921998","0.0090136729","0.008973347","0.008950577","0.0089826177","0.0089682182"
"30","tournament_4","10","100","1","0.011127032","0.011160205","0.011109701","0.011093582","0.01113567","0.011124436","0.011119666","0.01111438","0.011164678","0.011133767","0.011144571","0.011112179","0.011150004","0.011093514","0.011144045","0.011126542","0.011098766","0.011125006","0.011119044","0.011122905","0.011115692","0.0111497","0.011119006","0.011105342","0.011096303","0.011137683","0.011100056","0.01111126","0.011117332","0.011089189","0.011118693","0.011102007","0.011111158","0.011099493","0.011087441","0.011066465","0.011086132","0.011087393","0.011084194","0.011094867","0.011118708","0.011066125","0.011107466","0.011086249","0.010341524","0.011152749","0.011137859","0.011130673","0.011138323","0.011141782","0.011096208","0.011115474","0.011135781","0.011119709","0.011129708","0.011099818","0.011104684","0.011109379","0.011104617","0.011113577","0.011078849","0.011112771","0.011069855","0.01111436","0.011123684","0.011097003","0.0111045","0.011056505","0.011084532","0.011082061","0.011111884","0.011083293","0.01107298","0.011083299","0.011113856","0.011825032","0.011111102","0.011122451","0.011112966","0.0111098","0.011131558","0.011110811","0.011104685","0.011118633","0.011105632","0.011122418","0.011079126","0.011128719","0.011103205","0.011120432","5e-06","5.725e-06","5.525e-06","5.15e-06","5.475e-06","5.275e-06","5.5e-06","5.7e-06","5.35e-06","5.8e-06"
"31","tournament_4","10","20","0_01","0.036833975","0.03803708","0.033757375","0.04583646","0.04128528","0.03764275","0.034833825","0.04135467","0.04419954","0.040144775","0.02980232","0.036202785","0.041325285","0.03273877","0.03465489","0.03442409","0.03885397","0.03595807","0.1609507","0.16116368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","tournament_4","10","20","0_1","0.055023022","0.054088749","0.049173224","0.043953799","0.043868355","0.04307295","0.045347655","0.056405527","0.052827517","0.059975115","0.054361529","0.042453107","0.053039867","0.046499736","0.053869196","0.048771875","0.052340394","0.047428419","0.048722789","0.048777287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","tournament_4","10","20","1","0.055429714","0.055530612","0.055494817","0.055580255","0.05552121","0.055607329","0.0556027","0.055536572","0.055614699","0.05554746","0.055559099","0.055598364","0.055634733","0.055570899","0.055744636","0.05555849","0.055508223","0.055360184","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","tournament_4","10","10","0_01","0.06096654","0.071844665","0.082385635","0.083066425","0.06793019","0.071487305","0.071161605","0.063448785","0.07596699","0.35174185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","tournament_4","10","10","0_1","0.0823213067","0.093095922","0.104833769","0.102779766","0.098647896","0.128867301","0.1007804863","0.114736279","0.091963703","0.081973703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","tournament_4","10","10","1","0.11108626","0.11106718","0.11104041","0.111092","0.11114155","0.11117369","0.11115079","0.11106585","0.11118313","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","tournament_2","20","100","0_01","0.00923365","0.0092609","0.0089184","0.00954305","0.0094506","0.0088675","0.00872185","0.00952425","0.00924865","0.0090789","0.00888155","0.0094073","0.00884155","0.0094685","0.0087573","0.0095394","0.0096051","0.00941315","0.00967115","0.0094283","0.0096229","0.0096493","0.00909295","0.00885135","0.0092699","0.00828245","0.00866095","0.00927685","0.00882115","0.0087417","0.00919955","0.0089995","0.00916755","0.00890555","0.00980235","0.00871015","0.0090348","0.0096153","0.00875405","0.009359","0.0092966","0.009441","0.0090347","0.01001695","0.00790315","0.0093415","0.00918325","0.00881245","0.0091188","0.0086959","0.0086864","0.00944405","0.00939215","0.009542","0.00959485","0.0087051","0.0087705","0.0090224","0.00878505","0.0087784","0.0092613","0.00993045","0.00917485","0.0092458","0.00999465","0.0094406","0.00906735","0.0086707","0.0090118","0.0095148","0.00954515","0.0094315","0.00934325","0.0090681","0.0095187","0.0106608","0.0087387","0.00901995","0.00831305","0.0101862","0.0087115","0.00930525","0.0083458","0.00925435","0.00907485","0.00856295","0.00892005","0.0102378","0.00898295","0.0098291","0.0173173","0.01734855","0.01732535","0.0173973","0.0172819","0.01731475","0.01734745","0.01739055","0.0173433","0.0173277"
"38","tournament_2","20","100","0_1","0.01130895","0.01165035","0.0107251","0.01148975","0.01044975","0.0096558","0.0098649","0.0104052","0.01060335","0.01194005","0.0111863","0.0101391","0.0105609","0.01049225","0.00977115","0.00897505","0.01167485","0.0100481","0.00999935","0.01003275","0.01010605","0.01051865","0.01020635","0.01105185","0.0106256","0.0104331","0.01030345","0.0100619","0.01014105","0.01106","0.009557","0.00981905","0.0113713","0.01117095","0.01022115","0.0093479","0.01106335","0.01029655","0.01061875","0.01060515","0.0099458","0.01086945","0.01122165","0.0105737","0.00835865","0.0108724","0.0110711","0.011814","0.01043565","0.0103369","0.01030835","0.01046395","0.01095765","0.0109872","0.0099046","0.0101529","0.0113419","0.01020465","0.00956395","0.0105241","0.00976455","0.01096595","0.0105969","0.01054405","0.01004195","0.0109298","0.0103683","0.0096052","0.0106976","0.01017415","0.01040105","0.0102085","0.01081865","0.009284","0.0097302","0.011896","0.01026645","0.01095215","0.010834","0.01041465","0.01090345","0.01074775","0.010241","0.01081205","0.0093179","0.0098499","0.010971","0.009795","0.0109023","0.0101769","0.0058402","0.0058212","0.0058389","0.00584245","0.0058241","0.00580815","0.00582565","0.00584785","0.00585455","0.0058249"
"39","tournament_2","20","100","1","0.0110703","0.0110366","0.01099395","0.01104075","0.01101905","0.0109933","0.0110539","0.0110818","0.0110331","0.0110343","0.01104555","0.0110687","0.01101835","0.0110731","0.01100555","0.0110649","0.0110551","0.01104745","0.01107885","0.01106845","0.01104845","0.01103475","0.01101545","0.01106965","0.0110273","0.0110445","0.01104765","0.0110204","0.0109973","0.0110442","0.01103395","0.01099235","0.01102395","0.0110297","0.01104895","0.01099165","0.01103385","0.01100395","0.0110005","0.0110022","0.0110008","0.01094735","0.01098805","0.01097485","0.0090954","0.0110516","0.01102505","0.01107435","0.01106865","0.01099735","0.011017","0.01104025","0.0110698","0.01100015","0.0110274","0.0110066","0.0110306","0.0110167","0.0110251","0.01100075","0.01099965","0.0110754","0.011029","0.01099825","0.0109932","0.01098565","0.0109567","0.01097545","0.010969","0.01099785","0.0109483","0.01101845","0.0109755","0.0110367","0.0109932","0.0117069","0.0110176","0.01099665","0.01103635","0.01106285","0.0110166","0.0110302","0.01103215","0.01103855","0.011028","0.01101055","0.01105055","0.01103925","0.01098965","0.0110376","0.0009035","0.00091955","0.00090315","0.00091685","0.000903","0.0009176","0.00090825","0.000922","0.0009047","0.0009041"
"40","tournament_2","20","20","0_01","0.04553185","0.04745355","0.04683465","0.04710025","0.047396","0.0467384","0.04281145","0.0456307","0.04453465","0.0435486","0.0440703","0.04624695","0.04895405","0.0470387","0.0462533","0.0419371","0.04680985","0.04360295","0.08876745","0.08873925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","tournament_2","20","20","0_1","0.05421245","0.0542946","0.06050465","0.0526012","0.0522432","0.0542855","0.0532871","0.0470482","0.05307395","0.04712565","0.0544789","0.0502253","0.05237525","0.0541868","0.0475131","0.05404095","0.0505941","0.05345995","0.02724445","0.0272047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","tournament_2","20","20","1","0.0551863","0.05520565","0.05506335","0.05535745","0.055404","0.055414","0.05521705","0.05529535","0.05527435","0.055343","0.0552629","0.05531505","0.05519575","0.0552531","0.05528425","0.05524645","0.0552979","0.0551074","0.00263835","0.00263835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","tournament_2","20","10","0_01","0.0940531","0.0918707","0.0997877","0.09006475","0.0896369","0.08825875","0.0896755","0.0860223","0.08975285","0.18087745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","tournament_2","20","10","0_1","0.1019825","0.09765265","0.1116755","0.10523145","0.10237085","0.09901055","0.1097002","0.10381135","0.11401175","0.0545532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","tournament_2","20","10","1","0.11113825","0.1111198","0.11119155","0.11117035","0.1109374","0.1110888","0.1110715","0.11115435","0.111128","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","tournament_2","10","100","0_01","0.00920745","0.00897635","0.00912035","0.00926725","0.0089985","0.00903935","0.00922095","0.0093281","0.0090222","0.00906175","0.009249","0.00885365","0.00907035","0.0089288","0.0090727","0.0091612","0.0093494","0.0086549","0.0096255","0.00966685","0.00911165","0.00885365","0.00923955","0.00917805","0.00903105","0.00894685","0.0093492","0.00903865","0.0084401","0.00939655","0.0091975","0.00965415","0.0087806","0.00904855","0.00916195","0.0088647","0.0091772","0.0086266","0.00909305","0.0089329","0.00895025","0.0091662","0.008859","0.0093744","0.007951","0.00883735","0.0090224","0.0086255","0.00873685","0.00922625","0.00900905","0.00912","0.008654","0.0087025","0.008804","0.00866565","0.009585","0.00958055","0.0088349","0.00988635","0.00940315","0.00843435","0.00907325","0.00943675","0.0091039","0.00927295","0.00904195","0.00920605","0.0091714","0.0091095","0.0091324","0.00928075","0.00906585","0.0090656","0.00852255","0.00942845","0.00905465","0.00944305","0.00862015","0.009487","0.0089142","0.00929785","0.009537","0.00911385","0.00924645","0.00903535","0.0086484","0.00937435","0.0089312","0.0089705","0.0183591","0.0182221","0.0182342","0.0183171","0.01831235","0.0183273","0.01832345","0.0182773","0.01833215","0.0182838"
"47","tournament_2","10","100","0_1","0.0106434","0.0090526","0.009132","0.01043245","0.0101961","0.01049155","0.0098828","0.00921955","0.0101096","0.01001465","0.00953955","0.01009905","0.0095387","0.00925925","0.01122595","0.0098915","0.0093629","0.0086369","0.0105562","0.00934565","0.01111475","0.01026515","0.01015525","0.00896165","0.01004445","0.00984385","0.01012425","0.00875125","0.00879665","0.0096353","0.0088511","0.00947625","0.0103457","0.00986275","0.00967355","0.00924485","0.0101281","0.0094162","0.01108165","0.0103353","0.01021525","0.0100558","0.00913595","0.01034185","0.0087516","0.0108384","0.0095756","0.00993805","0.0097917","0.01073585","0.01057655","0.0096735","0.0093099","0.00988795","0.01049345","0.00957735","0.0102234","0.0096615","0.0093577","0.01094285","0.00987895","0.0095681","0.0093089","0.0099393","0.00857705","0.00927665","0.0098756","0.00834275","0.0095077","0.0089417","0.01020545","0.0112981","0.01016455","0.010344","0.00978395","0.01067885","0.00966525","0.0102182","0.00958645","0.0101895","0.0089913","0.010178","0.01057895","0.0092097","0.00976025","0.0096002","0.00953185","0.0101026","0.0095285","0.0092786","0.01162995","0.0115779","0.01157695","0.0115888","0.01156635","0.01163745","0.011628","0.01161385","0.01162745","0.0116198"
"48","tournament_2","10","100","1","0.01099415","0.01099715","0.01099965","0.0110237","0.0110185","0.0110475","0.0110405","0.01105585","0.0109957","0.01107625","0.01105555","0.01101365","0.0110381","0.01098575","0.0110434","0.01099225","0.01104795","0.01101925","0.01103325","0.01105845","0.01106275","0.01106785","0.01098905","0.01099345","0.0110367","0.01101735","0.01102605","0.01102635","0.0110519","0.0110554","0.0110097","0.0110402","0.01107395","0.01103615","0.0109708","0.0110112","0.01096775","0.01099535","0.01103435","0.0110126","0.0109878","0.0110192","0.0109978","0.0110018","0.00914115","0.0110807","0.01102515","0.0110303","0.011032","0.0110409","0.0110097","0.0110165","0.0110277","0.0110392","0.01100665","0.0110766","0.01105225","0.01102555","0.0110303","0.01097955","0.0110627","0.0110066","0.0109797","0.01104075","0.01100555","0.0110137","0.01103545","0.0110087","0.0110201","0.011002","0.0109867","0.0110125","0.0109736","0.0110115","0.0110426","0.0117342","0.01107925","0.01104595","0.01099165","0.01105175","0.0110368","0.01103415","0.01104345","0.01099295","0.01104955","0.01101555","0.0109886","0.0110149","0.01099715","0.0110155","0.00091575","0.0009028","0.00090205","0.00090685","0.0009166","0.00090185","0.000903","0.0009135","0.00090425","0.00090355"
"49","tournament_2","10","20","0_01","0.0447444","0.0451894","0.0436029","0.0485977","0.0468918","0.0453019","0.0442503","0.04655365","0.0478388","0.04638975","0.0421459","0.0447799","0.04684185","0.0431578","0.0438108","0.0437419","0.0458517","0.0442452","0.09301655","0.0930478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","tournament_2","10","20","0_1","0.04921555","0.049339","0.0498996","0.0457393","0.04660875","0.04467215","0.04697645","0.05155825","0.05302735","0.0542961","0.05169775","0.04374355","0.0508304","0.0469978","0.0504283","0.04786495","0.0491086","0.047859","0.05999715","0.06014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","tournament_2","10","20","1","0.055183","0.05514675","0.0550832","0.05535895","0.05533225","0.05541245","0.05527815","0.05526285","0.05544555","0.05524475","0.0552249","0.05524105","0.0553163","0.0552362","0.0553481","0.05527755","0.0551906","0.0551542","0.0026316","0.0026316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","tournament_2","10","10","0_01","0.08517345","0.08951735","0.09398875","0.09434085","0.08844065","0.08969375","0.08954995","0.086116","0.0917423","0.19143695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","tournament_2","10","10","0_1","0.0901665","0.0973018","0.0963716","0.10113695","0.0985955","0.11260565","0.09964445","0.09810195","0.0930721","0.1130035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","tournament_2","10","10","1","0.1111837","0.1111065","0.11106855","0.11119775","0.1110181","0.11106205","0.1110556","0.11115975","0.111148","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","roulette","20","100","0_01","0.007430406","0.007035653","0.00595739","0.009193583","0.00767458","0.006032905","0.005101599","0.00828103","0.007857911","0.006159505","0.005736114","0.007652384","0.005382785","0.007610116","0.00516717","0.008700388","0.008584336","0.009163825","0.009281045","0.007761587","0.008290289","0.008119673","0.007098795","0.005200367","0.00669381","0.003647784","0.005018261","0.007381755","0.005697719","0.005215132","0.006901295","0.006350255","0.006193324","0.00615432","0.008876387","0.004844408","0.006156693","0.008534545","0.005411994","0.006919193","0.008424163","0.008864477","0.006319593","0.010263229","0.008306321","0.007035546","0.006699507","0.005635015","0.00708396","0.005317749","0.005151277","0.007753917","0.008280188","0.007743795","0.00784744","0.005433828","0.005374931","0.007041212","0.005371622","0.005408245","0.007447799","0.009378912","0.00676076","0.006796044","0.009693748","0.008401797","0.006020996","0.004440245","0.006602084","0.008974878","0.009079904","0.007412058","0.007125928","0.006460082","0.007856699","0.010520835","0.005179684","0.006290285","0.003513811","0.010872547","0.004914481","0.007358333","0.003878675","0.006729153","0.006353563","0.004573586","0.006204123","0.010606885","0.005969298","0.009744598","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182","0.037101182"
"56","roulette","20","100","0_1","0.011216896","0.0119555182","0.0108393581","0.0119031916","0.0104710952","0.0095485909","0.0100986098","0.0104661177","0.0104966213","0.0119193008","0.011522302","0.0100776164","0.0104885765","0.010424455","0.0098120852","0.0087183646","0.0115422885","0.0098843091","0.0094952108","0.0102023393","0.0102940009","0.0105982068","0.0099816011","0.0112811527","0.0103947384","0.0102606421","0.0101191903","0.0098055135","0.0102147539","0.0108591517","0.0092914113","0.0095246154","0.0115888399","0.0113477653","0.0101029391","0.0092979432","0.0110425784","0.0105281977","0.0105261954","0.0106505775","0.0098819087","0.0108470331","0.0114682398","0.0103841043","0.0099798399","0.0108990057","0.0115880079","0.0120688798","0.0105648513","0.0103906831","0.0104215064","0.0105781089","0.0109699982","0.010857129","0.0097673839","0.0104629364","0.0117450685","0.010424053","0.0094313215","0.0106128802","0.0097616734","0.0107104336","0.0107107187","0.0105910844","0.0100278063","0.0111606608","0.0101836462","0.009227817","0.0108352667","0.0101022701","0.0106618911","0.0102002755","0.0112410519","0.0091557368","0.0094832773","0.0111957933","0.0099112373","0.0109602518","0.0109361195","0.0108363228","0.0110461342","0.0111652652","0.0103906851","0.0109076364","0.0091002728","0.0098178837","0.0113587668","0.0095987821","0.0117290953","0.0100827964","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575","0.0054773575"
"57","roulette","20","100","1","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.0110465","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395","0.000581395"
